pair_id,kind,label,concurrency,baseline_case,comparison_case,metric,baseline_value,comparison_value,absolute_change,percent_change
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,std_itl_ms,1156.3222620482843,1373.3724782369136,217.0502161886293,18.770737476259536098488642330713637032018954189650
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p90_itl_ms,1717.4918619915866,1739.2852493561804,21.7933873645938,1.2689077512904429869576331145529872388099735303600
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99_itl_ms,4194.246891546052,4327.868172302878,133.621280756826,3.1858229668395014368054654800313952151887990944600
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99.9_itl_ms,11234.80225382586,16023.956965945818,4789.154712119958,42.627850530160209252519888530227958330796793805650
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,mean_e2el_ms,62275.61178550823,62395.72693181544,120.11514630721,0.1928767022328333803236391135056292388913547796800
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,median_e2el_ms,61259.52281919308,61770.938261412084,511.415442219004,0.8348341917850747699643151176178163569101756247500
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,std_e2el_ms,8866.726760915497,7747.0425305814015,-1119.6842303340955,-12.627932048945727982823994552518338961327496488222
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p90_e2el_ms,71065.06188572384,70793.78687092105,-271.27501480279,-0.38172768390607150785965194266080908989873878231100
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99_e2el_ms,104858.93140164673,89805.93728586573,-15052.99411578100,-14.355471598430388107643034086760691388071007623014
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99.9_e2el_ms,120898.8034713532,107338.06378272717,-13560.73968862603,-11.216603720845945373399246485699864963730157111464
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,duration_s,807.8735668612644,811.2201488236897,3.3465819624253,0.4142457557346973248219998689195571180440368443300
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,output_tok_s,11670.785363892408934244573060697480884802487205330,11622.639074820602097832437840556480637169017442740,-48.146289071806836412135220141000247633469762590,-0.41253683938669587201454011863263664162039416513500
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,output_tok_s_gpu,1458.8481704865511167805716325871851106003109006662,1452.8298843525752622290547300695600796461271803425,-6.0182861339758545515169025176250309541837203237,-0.41253683938669587201454011863263664162039416513200
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,interactivity_tok_s_user,98.191306617424061384772220518960920346184792536166,96.925339863080420819104144904357642254157455744408,-1.265966754343640565668075614603278092027336791758,-1.2892859846301246634810110134141163790757236493090
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,mean_ttft_ms,2167.014559629388,2133.385957484279,-33.628602145109,-1.5518401570343074133654176920168843635613419910520
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,median_ttft_ms,682.38953105174,594.9414169881493,-87.4481140635907,-12.814984709511938117834126505354113198745685597420
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,std_ttft_ms,4675.4555850224115,4765.243667900869,89.7880828784575,1.9204135564048376371391907856815316160696024137700
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p90_ttft_ms,5471.32189930417,5336.8531587068,-134.46874059737,-2.4577011382655336332960607322439569748797475399560
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99_ttft_ms,14482.040517665464,10479.554283590995,-4002.486234074469,-27.637584836143507541645182437470640195863984399368
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99.9_ttft_ms,56340.59806345558,59062.45170936171,2721.85364590613,4.8310698492063336050870379724352775768744138800000
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,mean_tpot_ms,10.183302121221999,10.292244589582955,0.108942468360956,1.0698147522690103043453670681333243001247758166800
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,median_tpot_ms,10.184200968994437,10.31721943314957,0.133018464155133,1.3061256799635496251524960678105333386243813819400
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,std_tpot_ms,1.031027514299764,0.9548596252847628,-0.0761678890150012,-7.3875709385633254644380938465219069179866785733870
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p90_tpot_ms,11.278752689851498,11.34160410633193,0.062851416480432,0.5572550281821946293775071919634243326086222075200
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99_tpot_ms,12.927408496859158,12.421312973553338,-0.506095523305820,-3.9149031565667699183542847558274118467798460828140
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99.9_tpot_ms,15.042311528666424,14.054007103365533,-0.988304425300891,-6.5701632586019784445824060131144236899968711581930
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,mean_itl_ms,1063.1509551179681,1075.7293787537517,12.5784236357836,1.1831267775504079587580822131514058430871970014500
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,median_itl_ms,649.0796282887459,640.1080610230565,-8.9715672656894,-1.3821982503660335526963023285588447978037305707860
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,std_itl_ms,1665.04189270531,2034.2807722384903,369.2388795331803,22.175951316951675697923409132758108589723325970580
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p90_itl_ms,2192.6117576658726,2190.177259966731,-2.4344976991416,-0.11103186374104028130863834512417310853289816112700
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99_itl_ms,5196.600940823573,5501.669415459068,305.068474635495,5.8705388023723604889533403261538937118324231558300
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99.9_itl_ms,15322.021660320668,36194.47050562506,20872.448845304392,136.22516211002120132210436526784308418725282587023
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,mean_e2el_ms,77186.43426315393,77973.14738432615,786.71312117222,1.0192375495544415645782904457779987155782806401000
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,median_e2el_ms,77065.20118447952,77856.5622959286,791.36111144908,1.0268721800319590826260299220851919982416756566500
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,std_e2el_ms,10298.267421905963,10280.799514819026,-17.467907086937,-0.16961986294685002626958709170723195086037191576900
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p90_e2el_ms,89041.7927323375,88846.16504856387,-195.62768377363,-0.21970321774820181934710220256900872711679669817400
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99_e2el_ms,103195.69231742532,103926.9982442214,731.30592679608,0.7086593542554235471813960877398859712323903871700
precision-8-c128,precision,TP=EP=DP8: W4A16 / W4A4 - 1,128,w4a4-tp8-ep8-dp8-c128,w4a16-tp8-ep8-dp8-c128,p99.9_e2el_ms,134343.30136689096,146263.07037357896,11919.76900668800,8.8726187948405136527568345149337839945946367194800
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,duration_s,456.0760755040683,381.00478667160496,-75.07128883246334,-16.460255835496832021798188443422786885377027579063
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,output_tok_s,636.91567175268073445042738043827805716189766104065,762.41036900770431429434984658307085690931599076620,125.49469725502357984392246614479279974741832972555,19.703502805902715841952228818129090490452697112110
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,output_tok_s_gpu,159.22891793817018361260684510956951429047441526016,95.301296125963039286793730822883857113664498845775,-63.927621812207144325813114286685657176809916414385,-40.148248597048642079023885590935454754773651443943
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,interactivity_tok_s_user,174.72359370603609916123407696942379506570961934027,192.21186440641685231045673193096595360008267679202,17.48827070038075314922265496154215853437305745175,10.009106571951532354148267294056205857837332802590
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,mean_ttft_ms,1509.6797549515031,265.25992542738095,-1244.41982952412215,-82.429391097193182495251430361900798685028446210930
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,median_ttft_ms,245.0982565060258,258.7169432081282,13.6186867021024,5.5564192484443810349696381816550374124957640225400
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,std_ttft_ms,3370.313978472993,80.99142680386282,-3289.32255166913018,-97.596917458694514312832282236593008702783584703349
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p90_ttft_ms,4844.390874914828,313.53882956318586,-4530.85204535164214,-93.527796627915612506059975713327661705550451397625
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99_ttft_ms,13958.70077089872,490.01190891489387,-13468.68886198382613,-96.489559329644224205206036723595245510501080893562
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99.9_ttft_ms,13996.216966762673,490.065184827894,-13506.151781934779,-96.498588254299932106406038110041897995574414670732
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,mean_tpot_ms,5.882333520108171,5.1769110935771225,-0.7054224265310485,-11.992220844323638330362585037199038114714233824690
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,median_tpot_ms,5.723325503952552,5.20259247829561,-0.520733025656942,-9.0984345604198405771860150688550322303994250628710
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,std_tpot_ms,0.5381850424134239,0.2996564274385741,-0.2385286149748498,-44.320929824656197598788556872485875485192482666579
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p90_tpot_ms,6.453618257860107,5.539637165941104,-0.913981091919003,-14.162304855974874012019211231468442321492486207987
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99_tpot_ms,7.321368042407048,5.781449421563811,-1.539918620843237,-21.033208710772004440737508430860369888810344300063
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99.9_tpot_ms,7.351158990300479,5.871916133927112,-1.479242856373367,-20.122580103697401768890473747444490972550931971757
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,mean_itl_ms,565.4770454387219,548.5005631273015,-16.9764823114204,-3.0021523328589404092233191033930792339291011037240
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,median_itl_ms,342.33419224619865,303.6672242451459,-38.66696800105275,-11.295093764178946412795731005295983699849023443954
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,std_itl_ms,516.3859658948895,951.4199553814251,435.0339894865356,84.245897103850975623792084181669255249236084494740
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p90_itl_ms,1205.918268486857,1065.9302439074954,-139.9880245793616,-11.608417273171717796413244971915158675337607202415
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99_itl_ms,2558.606014978135,2717.684557340124,159.078542361989,6.2173910883793663152735982466153380107887553627900
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99.9_itl_ms,4009.992179505537,15293.469361748776,11283.477182243239,281.38401964750412219182029197157537524902132721160
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,mean_e2el_ms,44273.88115610229,37837.548269017134,-6436.332887085156,-14.537539332483014516715398133664475293531400941140
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,median_e2el_ms,43268.27514870092,37531.24128165655,-5737.03386704437,-13.259215550718845369495341152803129657105905911642
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,std_e2el_ms,6162.386484835678,3003.9415555365135,-3158.4449292991645,-51.253600160772542666255452453337065965935963744354
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p90_e2el_ms,51884.46737695485,42276.636839751154,-9607.830537203696,-18.517739552764758372645389656854584989932120596091
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99_e2el_ms,61403.22756118141,44460.039216950536,-16943.188344230874,-27.593318815935029608363248009538076717494483783210
topology-w4a4-c4,topology,W4A4: TP8 / TP4 - 1,4,w4a4-tp4-ep4-dp4-c4,w4a4-tp8-ep8-dp8-c4,p99.9_e2el_ms,62722.33967799975,44731.75909662806,-17990.58058137169,-28.682891412741731345254189792738686515989442403141
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,duration_s,541.5900072851218,450.5899540418759,-91.0000532432459,-16.802387787656988563463693373141978062386382914358
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,output_tok_s,1086.8738198304840216836879356718039761449495154263,1306.3762179333770058607291937988406424911087323955,219.5023981028929841770412581270366663461592169692,20.195757234922451221817765881394420563862183629400
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,output_tok_s_gpu,271.71845495762100542092198391795099403623737885658,163.29702724167212573259114922485508031138859154944,-108.42142771594887968833083469309591372484878730714,-39.902121382538774389091117059302789718068908185302
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,interactivity_tok_s_user,145.08109060159638937595214578834195218335593725664,174.33896916563848548337569955641128764006424095914,29.25787856404209610742355376806933545670830370250,20.166569221888768417399314859600551442693157839810
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,mean_ttft_ms,1463.997278752504,1893.905886367429,429.908607614925,29.365396633882895492252811149350914707690350827830
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,median_ttft_ms,259.1405622661114,270.50123107619584,11.36066881008444,4.3839793781176453191375885007953696242637734025200
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,std_ttft_ms,2403.849298748521,3553.0727976537755,1149.2234989052545,47.807635008715272314729538278945110176330915394060
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p90_ttft_ms,4494.132741913201,7156.439249962573,2662.306508049372,59.239605524335253050677864385507682886060529577220
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99_ttft_ms,10631.936576366425,16138.580388501257,5506.643812134832,51.793422323224437867942044931386104629262307462740
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99.9_ttft_ms,10671.859552539885,19327.449352119147,8655.589799579262,81.106668963978689927419911100094554664143452115320
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,mean_tpot_ms,6.973693392530062,5.751499461254841,-1.222193931275221,-17.525776693658279456833066496616654107506879489500
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,median_tpot_ms,6.892697014155176,5.7359522359565265,-1.1567447781986495,-16.782179396876178798174914536989745225120391356716
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,std_tpot_ms,0.5233883640938438,0.35398552972788133,-0.16940283436596247,-32.366564866082589409687982088870288576855855383234
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p90_tpot_ms,7.458876802537773,6.20186164954308,-1.257015152994693,-16.852606448292752385439153104197527985621283731533
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99_tpot_ms,8.566305036803225,6.6195918372903675,-1.9467131995128575,-22.725237907700426975734806712574717830570161857419
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99.9_tpot_ms,8.684211544404212,6.6229658515273755,-2.0612456928768365,-23.735553680806264612521044106021335737260444589530
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,mean_itl_ms,723.3691656395623,582.6722228291537,-140.6969428104086,-19.450226729807080257786638160123102273849204543577
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,median_itl_ms,407.8848110511899,366.5433321148157,-41.3414789363742,-10.135576961012605171324854365661578502630784068613
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,std_itl_ms,1229.3433409640736,808.1498413862307,-421.1934995778429,-34.261665194975980504750450400012266858857130868925
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p90_itl_ms,1447.6201888173819,1197.9072191752493,-249.7129696421326,-17.249895488548898055826555980733658849755940634502
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99_itl_ms,3427.9540656134627,2547.404403006657,-880.5496626068057,-25.687323860018630368974488858428420578555384859028
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99.9_itl_ms,11415.063417309111,4700.281673604661,-6714.781743704450,-58.823867185201630456304554651080064411984684658502
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,mean_e2el_ms,52741.828849498415,44217.75928173447,-8524.069567763945,-16.161877116714754481510312096934582311002682123877
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,median_e2el_ms,51822.81578658149,43753.27569805086,-8069.54008853063,-15.571404150949436489584892896341996553157075732819
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,std_e2el_ms,5453.817397721994,5118.949819592154,-334.867578129840,-6.1400584894850146760318378723293124672992183009980
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p90_e2el_ms,59454.92250756361,50601.5487536788,-8853.37375388481,-14.890901174345186152899467770092006369690489457827
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99_e2el_ms,66526.96082686073,58720.055189230465,-7806.905637630265,-11.734950072269304305049415841858658969644557447667
topology-w4a4-c8,topology,W4A4: TP8 / TP4 - 1,8,w4a4-tp4-ep4-dp4-c8,w4a4-tp8-ep8-dp8-c8,p99.9_e2el_ms,68149.97337916029,60470.79055269856,-7679.18282646173,-11.268064308312645540175458416100422168449329561559
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,duration_s,631.4630752750672,511.66867648018524,-119.79439879488196,-18.970926960804345114695802349910874512902588165087
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,output_tok_s,1868.6128234592432863425492220696463441241186986769,2306.1016908774849568895420820711048995905053150546,437.4888674182416705469928600014585554663866163777,23.412494120015003404238110496987128236589015956890
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,output_tok_s_gpu,467.15320586481082158563730551741158603102967466922,288.26271135968561961119276025888811244881316438182,-178.89049450512520197444454525852347358221651028740,-38.293752939992498297880944751506435881705492021556
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,interactivity_tok_s_user,123.40360284623398491987101780097844399031007608599,160.06859739758612418212379256618852367899910444228,36.66499455135213926225277476521007968868902835629,29.711445780913094946065675714348035290824749674820
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,mean_ttft_ms,1647.0511435327353,2365.4447184642777,718.3935749315424,43.616956143248277861120300208657648545313389218130
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,median_ttft_ms,282.58236357942224,276.3883024454117,-6.19406113401054,-2.1919489438588565875346830198737416847731295807280
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,std_ttft_ms,2586.7120589341453,4234.0104808378765,1647.2984219037312,63.683099795131450087726383118892087958669737188900
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,p90_ttft_ms,5112.269163411109,8230.650248564778,3118.381085153669,60.997983194471734454507617583386195396009450020610
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,p99_ttft_ms,10981.089341645122,17543.507468961176,6562.418127316054,59.761084926506127892365948629050598896181917471110
topology-w4a4-c16,topology,W4A4: TP8 / TP4 - 1,16,w4a4-tp4-ep4-dp4-c16,w4a4-tp8-ep8-dp8-c16,p99.9_ttft_ms,15066.944017323229,21713.316304323293,6646.372287000064,44.112278371502495798664625766724479339919977434630
